Date,Month,Store Visits,Marketing_Spend,Discount_Percentage,Competitor_Price_Index,Sales_Revenue
16-02-2035,2035-02,9659,108986,11.5,93.6,1495551
17-02-2035,2035-02,9435,149418,6.4,102.7,1000000
18-02-2035,2035-02,9856,95772,5.7,91,1000000
19-02-2035,2035-02,11487,119690,10.3,96,1829836
20-02-2035,2035-02,11278,216757,2.1,95.4,1895143
21-02-2035,2035-02,9096,292470,1.4,91,1436404
22-02-2035,2035-02,10165,252269,4.8,93.1,1900000
23-02-2035,2035-02,8961,199563,1.6,93.3,1289505
24-02-2035,2035-02,10118,94772,11.4,96.1,1125853
25-02-2035,2035-02,9044,94117,3.1,92.3,1000000
26-02-2035,2035-02,9769,224678,8.7,98.3,1271220
27-02-2035,2035-02,10323,172139,0.5,97,1839281
28-02-2035,2035-02,9668,243627,7.8,96.1,1900000
01-03-2035,2035-03,9248,140831,6.4,94.3,1691808
02-03-2035,2035-03,7709,204339,3.2,91.2,1222027
03-03-2035,2035-03,8242,97534,3.7,92.8,1000000
04-03-2035,2035-03,9618,271459,7.3,96.1,1537162
05-03-2035,2035-03,11065,278397,6.6,102.8,1900000
06-03-2035,2035-03,8820,251845,3.6,100.8,1708683
07-03-2035,2035-03,11126,265780,10.7,93.5,1357864
08-03-2035,2035-03,10036,218044,6.7,101.2,1456375
09-03-2035,2035-03,8203,287792,4.7,99.5,1308896
10-03-2035,2035-03,9372,137484,11.4,90.4,1566535
11-03-2035,2035-03,10485,145164,11.2,104.4,1530355
12-03-2035,2035-03,8569,103995,0.7,99.1,1497890
13-03-2035,2035-03,7645,157756,0.8,102.7,1122137
14-03-2035,2035-03,9723,93632,1.5,91.7,1575475
15-03-2035,2035-03,11415,177952,4.1,98.1,1267041
16-03-2035,2035-03,8467,85561,1.5,93.6,1205939
17-03-2035,2035-03,7870,147035,1.1,96.2,1283913
18-03-2035,2035-03,10986,250874,9.4,98.2,1255001
19-03-2035,2035-03,10017,119997,11.6,98.3,1342165
20-03-2035,2035-03,11221,247134,10.9,90.9,1900000
21-03-2035,2035-03,7319,121625,8.2,105,1595032
22-03-2035,2035-03,10598,101023,9.1,91,1000000
23-03-2035,2035-03,9854,137178,0.1,100.1,1239911
24-03-2035,2035-03,7651,262167,10.5,105,1180195
25-03-2035,2035-03,9532,80601,9.3,99.1,1000000
26-03-2035,2035-03,11266,86604,9.7,93.7,1167772
27-03-2035,2035-03,7860,282298,2.2,95.3,1564187
28-03-2035,2035-03,11203,143991,5,102.1,1639390
29-03-2035,2035-03,7847,290176,1.6,95.3,1289142
30-03-2035,2035-03,7856,137921,7.1,99.8,1165025
31-03-2035,2035-03,11402,157899,10.7,96.5,1311720
01-04-2035,2035-04,10207,224113,11.9,100.5,1395704
02-04-2035,2035-04,9480,224044,2.6,95.4,1198289
03-04-2035,2035-04,10665,206866,6.1,92,1644514
04-04-2035,2035-04,9089,248368,6.2,94.2,1900000
05-04-2035,2035-04,11120,132440,4.8,90.3,1211269
06-04-2035,2035-04,7946,299971,3.2,101.4,1281567
07-04-2035,2035-04,11448,104825,8.6,94.5,1483903
08-04-2035,2035-04,9834,264860,3.1,100.6,1900000
09-04-2035,2035-04,9169,123104,5.4,99.7,1503631
10-04-2035,2035-04,8150,133868,7,101.6,1425518
11-04-2035,2035-04,7502,109041,11.3,95.3,1000000
12-04-2035,2035-04,8418,284748,8.1,95,1218297
13-04-2035,2035-04,9428,156291,8.6,98.1,1818341
14-04-2035,2035-04,9519,143647,6.1,91.3,1354043
15-04-2035,2035-04,9232,296841,4.3,93.4,1639898
16-04-2035,2035-04,7219,183857,1.3,94.8,1586956
17-04-2035,2035-04,10239,282931,10.7,94.7,1900000
18-04-2035,2035-04,10201,132727,7.1,94,1632073
19-04-2035,2035-04,9416,195725,7.6,99.4,1281515
20-04-2035,2035-04,11358,238685,7.3,98.7,1733179
21-04-2035,2035-04,7788,145866,2.3,99.9,1378253
22-04-2035,2035-04,11337,184352,7.7,90.9,1503575
23-04-2035,2035-04,10580,141807,9.4,102.3,1712280
24-04-2035,2035-04,9435,131201,10.1,94.7,1084374
25-04-2035,2035-04,7246,261973,6.4,103,1523547
26-04-2035,2035-04,10182,216332,2.2,94.3,1307463
27-04-2035,2035-04,9045,209089,0.2,104.3,1051414
28-04-2035,2035-04,10163,162705,2.6,101.7,1795865
29-04-2035,2035-04,8688,229834,4.2,92.3,1822945
30-04-2035,2035-04,10040,242834,10.1,100.2,1587271
01-05-2035,2035-05,8582,149112,4.9,96.6,1313514
02-05-2035,2035-05,11307,134484,3,96.5,1356182
03-05-2035,2035-05,7459,197531,5.4,104.6,1657933
04-05-2035,2035-05,8650,175352,5.8,96.3,1682494
05-05-2035,2035-05,9902,97042,2,100.6,1656411
06-05-2035,2035-05,11235,117455,3.4,104.2,1653955
07-05-2035,2035-05,11481,226376,0.1,92.8,1413868
08-05-2035,2035-05,9087,207409,0.7,97.8,1810822
09-05-2035,2035-05,8850,130506,0.4,102.3,1222670
10-05-2035,2035-05,8048,210858,8,100.2,1506879
11-05-2035,2035-05,7696,246554,1.1,91.9,1479565
12-05-2035,2035-05,10446,251983,1.9,104.1,1580057
13-05-2035,2035-05,8455,280996,3.5,97.9,1680594
14-05-2035,2035-05,7885,101612,4.2,92.4,1000000
15-05-2035,2035-05,8611,150393,0.1,102.1,1444554
16-05-2035,2035-05,7290,129974,10.1,100.6,1490070
17-05-2035,2035-05,8486,153273,5.9,104.3,1439303
18-05-2035,2035-05,8034,293155,5.8,91.9,1869833
19-05-2035,2035-05,8430,246411,2.3,104.2,1900000
20-05-2035,2035-05,11190,288504,7.3,94.9,1362350
21-05-2035,2035-05,11091,116078,10.5,98.4,1218775
22-05-2035,2035-05,10814,188516,1.8,98.7,1665354
23-05-2035,2035-05,11450,166220,11.7,96.7,1589760
24-05-2035,2035-05,9674,129444,11.9,95.6,1005165
25-05-2035,2035-05,7526,217496,1.6,92.1,1797001
26-05-2035,2035-05,8667,207341,6,98.5,1570899
27-05-2035,2035-05,11169,172028,10.2,97.9,1770351
28-05-2035,2035-05,8601,120851,1,100.9,1099311
29-05-2035,2035-05,11152,193091,1.8,91.1,1747533
30-05-2035,2035-05,7269,208522,10.6,95.8,1655809
31-05-2035,2035-05,7571,175663,11.2,93.2,1725075
01-06-2035,2035-06,8562,258277,1.7,103.6,1531611
02-06-2035,2035-06,9571,97612,2.3,95.1,1000000
03-06-2035,2035-06,9117,198451,8,103.5,1057259
04-06-2035,2035-06,9852,90602,9.9,99.6,1005746
05-06-2035,2035-06,9153,169678,4.8,95.7,1058294
06-06-2035,2035-06,7727,223171,10.5,90.9,1250604
07-06-2035,2035-06,7567,154657,0.3,101.1,1155504
08-06-2035,2035-06,10384,287616,2,93.2,1886316
09-06-2035,2035-06,9273,109853,11.4,103.4,1000000
10-06-2035,2035-06,9840,237362,5.9,95.7,1824960
11-06-2035,2035-06,10092,105249,11.2,93.6,1206637
12-06-2035,2035-06,8234,171035,9.4,103.9,1000000
13-06-2035,2035-06,7418,154455,8.2,104.6,1658929
14-06-2035,2035-06,9851,231387,3,102.1,1876112
15-06-2035,2035-06,9928,186554,6.5,96.5,1244884
16-06-2035,2035-06,7669,80530,7.5,103,1000000
17-06-2035,2035-06,10327,230336,5.1,100.7,1772138
18-06-2035,2035-06,8708,89990,0.9,93.9,1471896
19-06-2035,2035-06,9358,213508,9.5,92,1900000
20-06-2035,2035-06,9987,119881,8.9,95.6,1000000
21-06-2035,2035-06,7475,104833,1.2,94.1,1000000
22-06-2035,2035-06,10927,247706,6.1,92.6,1576463
23-06-2035,2035-06,8207,195101,8.9,96.6,1510625
24-06-2035,2035-06,8786,102085,4.4,99.7,1488860
25-06-2035,2035-06,7324,209430,7.6,98.1,1000000
26-06-2035,2035-06,8430,104245,0.6,99.8,1334440
27-06-2035,2035-06,8108,82208,8.7,97.7,1247481
28-06-2035,2035-06,9340,280048,11.8,98.7,1873469
29-06-2035,2035-06,8474,119383,5.9,91.5,1287482
30-06-2035,2035-06,8286,215492,7.7,96,1182620
01-07-2035,2035-07,8839,153804,6.6,95.6,1046716
02-07-2035,2035-07,9989,253304,0.6,98.4,1873420
03-07-2035,2035-07,9332,236112,8.1,103.3,1684485
04-07-2035,2035-07,10298,244278,0.6,100.4,1443754
05-07-2035,2035-07,8210,113528,8.1,94,1614471
06-07-2035,2035-07,8441,236539,3.2,102.9,1605750
07-07-2035,2035-07,9723,108096,0.1,94.1,1459992
08-07-2035,2035-07,10954,211811,6.1,103.3,1696302
09-07-2035,2035-07,10947,284336,8.5,102.3,1859321
10-07-2035,2035-07,9595,200691,11.4,104.4,1390853
11-07-2035,2035-07,8381,176208,2.2,99.2,1560180
12-07-2035,2035-07,11136,249161,2,96.3,1610776
13-07-2035,2035-07,11202,220860,7.6,90.4,1842169
14-07-2035,2035-07,9854,84188,6.5,99.3,1099887
15-07-2035,2035-07,7393,244677,12,93.3,1736788
16-07-2035,2035-07,8594,208608,5.3,100.9,1644719
17-07-2035,2035-07,8577,202882,1.1,100.4,1055065
18-07-2035,2035-07,10764,125665,0.1,104.3,1806386
19-07-2035,2035-07,10749,259444,6.2,95.3,1720700
20-07-2035,2035-07,9729,113913,2.2,94.8,1728834
21-07-2035,2035-07,8668,261222,6,104.4,1608512
22-07-2035,2035-07,9467,81161,6.9,90.6,1377502
23-07-2035,2035-07,11092,144633,10.7,92.6,1571581
24-07-2035,2035-07,8120,196868,9,97.5,1000000
25-07-2035,2035-07,7948,160507,1.3,92.3,1631566
26-07-2035,2035-07,9778,214994,11.6,99.2,1514958
27-07-2035,2035-07,10306,259621,10.9,97,1340269
28-07-2035,2035-07,10991,155607,1.6,103.2,1768502
29-07-2035,2035-07,7529,221232,9,92.6,1721118
30-07-2035,2035-07,9197,133734,2.9,97.5,1581612
31-07-2035,2035-07,8012,245605,5.4,98.8,1169867
01-08-2035,2035-08,7353,252370,5.1,94.1,1621996
02-08-2035,2035-08,10498,94035,10.8,99.8,1000000
03-08-2035,2035-08,7472,135975,1.4,93,1486426
04-08-2035,2035-08,10078,80104,9.1,103.2,1086748
05-08-2035,2035-08,8491,122738,6.2,100.2,1674177
06-08-2035,2035-08,8955,271961,4.5,98.2,1492990
07-08-2035,2035-08,8559,189236,3.7,102.1,1475237
08-08-2035,2035-08,10205,210921,5.9,100.9,1822791
09-08-2035,2035-08,9682,215290,3.3,94.1,1427076
10-08-2035,2035-08,10192,96502,8.7,103.1,1000000
11-08-2035,2035-08,10851,290415,12,90.4,1621217
12-08-2035,2035-08,8998,124812,1.8,104,1631667
13-08-2035,2035-08,10123,292755,2.4,100.1,1428366
14-08-2035,2035-08,10247,156070,5.4,102.7,1325124
15-08-2035,2035-08,8263,257191,8.7,103.1,1526704
16-08-2035,2035-08,7747,128131,2.3,90.6,1403678
17-08-2035,2035-08,7851,126614,7.1,98.3,1000000
18-08-2035,2035-08,9231,86906,10.9,99.3,1427239
19-08-2035,2035-08,7213,243176,4.6,100.1,1416372
20-08-2035,2035-08,10864,268019,0.8,95.2,1568512
21-08-2035,2035-08,10284,87772,3.1,95.9,1246971
22-08-2035,2035-08,9750,109430,4.8,97.8,1046276
23-08-2035,2035-08,11114,253660,5.1,99.9,1602097
24-08-2035,2035-08,9514,209473,0.4,97.9,1822242
25-08-2035,2035-08,11488,251184,5.9,102.1,1900000
26-08-2035,2035-08,8367,257182,9.5,102.7,1194938
27-08-2035,2035-08,9728,226809,8.6,98.4,1690814
28-08-2035,2035-08,8042,233207,6.9,98,1900000
29-08-2035,2035-08,11429,172621,11.6,103,1522492
30-08-2035,2035-08,11178,101265,4.3,103.2,1132872
31-08-2035,2035-08,8552,243222,6.3,92.8,1675890
01-09-2035,2035-09,10153,155159,3.9,100.8,1287871
02-09-2035,2035-09,10904,233031,1.3,101,1525031
03-09-2035,2035-09,10133,106905,1.7,98.8,1108929
04-09-2035,2035-09,10711,162127,3.8,96.5,1492948
05-09-2035,2035-09,9368,269331,9.1,94,1320467
06-09-2035,2035-09,10608,160893,11.4,96.9,1654957
07-09-2035,2035-09,8994,185502,10.4,93,1213495
08-09-2035,2035-09,10525,298198,8.5,98.6,1717142
09-09-2035,2035-09,8488,87623,3.6,95.4,1398535
10-09-2035,2035-09,7887,271948,8.1,97.8,1435187
11-09-2035,2035-09,10342,183293,7.5,103,1850781
12-09-2035,2035-09,7451,100794,7.6,99.8,1401553
13-09-2035,2035-09,11393,284477,10.3,90.2,1368211
14-09-2035,2035-09,8903,282579,0.2,92.7,1575015
15-09-2035,2035-09,11081,272265,7.2,98.9,1900000
16-09-2035,2035-09,8036,178900,11.4,99.9,1497054
17-09-2035,2035-09,8159,191405,4.8,92.8,1673258
18-09-2035,2035-09,7682,294823,10.7,101.7,1900000
19-09-2035,2035-09,9081,213633,1,100.7,1385789
20-09-2035,2035-09,8362,87422,9,103,1115618
21-09-2035,2035-09,9309,101305,9.1,99.5,1274168
22-09-2035,2035-09,8556,113085,7,100.3,1373868
23-09-2035,2035-09,11370,241190,11.7,93,1369599
24-09-2035,2035-09,9372,257364,3.4,94.7,1900000
25-09-2035,2035-09,9878,144993,0.4,104.2,1209353
26-09-2035,2035-09,7515,234984,10.5,95.8,1892293
27-09-2035,2035-09,10118,83029,0.9,103.5,1577012
28-09-2035,2035-09,11249,158501,8.5,90.1,1130892
29-09-2035,2035-09,10098,94359,7.2,95.9,1154107
30-09-2035,2035-09,11142,161586,9.3,95.8,1425139
01-10-2035,2035-10,8642,101410,10.2,93.6,1607865
02-10-2035,2035-10,8261,106196,8.9,96.3,1512765
03-10-2035,2035-10,7468,173825,6.1,94.3,1311870
04-10-2035,2035-10,10081,206597,10.5,95.5,1806442
05-10-2035,2035-10,9590,265822,5.5,98,1900000
06-10-2035,2035-10,8766,162718,3.1,104.7,1508230
07-10-2035,2035-10,9527,222812,11.4,95.9,1145644
08-10-2035,2035-10,8049,218105,10.8,103.2,1091392
09-10-2035,2035-10,11356,244440,9.6,101.9,1815236
10-10-2035,2035-10,7671,202679,6,92.4,1815492
11-10-2035,2035-10,8395,192701,3.7,95.7,1850781
12-10-2035,2035-10,9205,259401,9.5,99.3,1466555
13-10-2035,2035-10,10067,265569,1.2,104.9,1475109
14-10-2035,2035-10,11003,131125,7.2,90.8,1191756
15-10-2035,2035-10,8691,98088,0.6,98.3,1328639
16-10-2035,2035-10,8111,187627,11.1,97.2,1195986
17-10-2035,2035-10,9639,212435,3.4,94.9,1726521
18-10-2035,2035-10,10745,115665,11.2,95.9,1141256
19-10-2035,2035-10,10051,144638,5.8,93.6,1198750
20-10-2035,2035-10,11253,290383,5.2,96.5,1900000
21-10-2035,2035-10,10857,237526,0,97.3,1900000
22-10-2035,2035-10,9761,191723,2.1,99.8,1152158
23-10-2035,2035-10,10185,227406,4.1,104.1,1790812
24-10-2035,2035-10,8415,147915,1.8,103.7,1503866
25-10-2035,2035-10,8871,206259,3.3,96.9,1090810
26-10-2035,2035-10,9651,294933,7.6,99.1,1605679
27-10-2035,2035-10,10447,166856,1.5,95.2,1255778
28-10-2035,2035-10,7856,153566,6.7,101.3,1000000
29-10-2035,2035-10,10855,222452,0,96.5,1712101
30-10-2035,2035-10,10161,222609,3.4,96.7,1658178
31-10-2035,2035-10,8600,112246,8.4,100.3,1000000
01-11-2035,2035-11,7958,119886,9.9,98.9,1253789
02-11-2035,2035-11,11132,183074,9.1,92.6,1223279
03-11-2035,2035-11,8757,219642,12,94.2,1600684
04-11-2035,2035-11,8868,154258,9.6,98.3,1006078
05-11-2035,2035-11,7591,183741,3.3,90.5,1233894
06-11-2035,2035-11,10185,81805,9.1,90.7,1000000
07-11-2035,2035-11,9468,153269,5.6,104.6,1252430
08-11-2035,2035-11,10208,212036,4.4,97.2,1764286
09-11-2035,2035-11,7723,152142,0.5,101.7,1000000
10-11-2035,2035-11,9431,105146,2.5,99.9,1000425
11-11-2035,2035-11,11296,208628,4.3,94.3,1217762
12-11-2035,2035-11,7424,205007,4.1,102.9,1687345
13-11-2035,2035-11,10994,290476,9.3,101.6,1382060
14-11-2035,2035-11,10141,178042,2.3,91.8,1538553
15-11-2035,2035-11,10619,80219,6.8,104.1,1082601
16-11-2035,2035-11,8781,81609,5.9,93.5,1148224
17-11-2035,2035-11,7534,221965,10.2,102.6,1421956
18-11-2035,2035-11,9791,278833,1.2,94,1702202
19-11-2035,2035-11,9935,188291,8.2,94.3,1131550
20-11-2035,2035-11,7701,143243,8.4,96.4,1467660
21-11-2035,2035-11,9687,200878,2.2,98.9,1082438
22-11-2035,2035-11,7535,198705,11.3,98.4,1391591
23-11-2035,2035-11,7966,84637,6.4,92.1,1451527
24-11-2035,2035-11,10617,181986,6,99.2,1302375
25-11-2035,2035-11,11410,201146,2.3,93.1,1639056
26-11-2035,2035-11,10446,236663,5.1,91,1783190
27-11-2035,2035-11,10760,155289,7.1,102.5,1451325
28-11-2035,2035-11,11381,201992,2.1,101.7,1900000
29-11-2035,2035-11,8627,292664,1,100.4,1223160
30-11-2035,2035-11,9714,249535,11.4,93.6,1900000
01-12-2035,2035-12,10063,271975,1.8,99.9,1900000
02-12-2035,2035-12,7815,268967,11.1,94.3,1563648
03-12-2035,2035-12,8445,95020,3.7,92.5,1000000
04-12-2035,2035-12,11212,240463,3.6,91.6,1900000
05-12-2035,2035-12,11083,172621,7.6,103.8,1768296
06-12-2035,2035-12,10067,204730,7.4,91.6,1286659
07-12-2035,2035-12,8525,236804,11.9,98,1782374
08-12-2035,2035-12,9430,186198,5.3,99.4,1153289
09-12-2035,2035-12,11487,173042,8.7,99.9,1898244
10-12-2035,2035-12,8460,149729,3.2,95.9,1140863
11-12-2035,2035-12,9010,112931,8.8,103.5,1000000
12-12-2035,2035-12,9588,290520,6.2,104.5,1900000
13-12-2035,2035-12,10773,147421,10.2,93.3,1372750
14-12-2035,2035-12,11287,148629,2.5,96.3,1415302
15-12-2035,2035-12,7536,200445,2.9,91.9,1227725
16-12-2035,2035-12,10470,161612,8.9,94.1,1799382
17-12-2035,2035-12,9589,217571,9.5,96.6,1133250
18-12-2035,2035-12,10599,143541,11.2,103.1,1813828
19-12-2035,2035-12,11043,272137,3.2,96.7,1382974
20-12-2035,2035-12,8945,153771,11.6,98.1,1388479
21-12-2035,2035-12,10207,235677,0,96.4,1581033
22-12-2035,2035-12,9901,136064,4.2,102,1280480
23-12-2035,2035-12,10549,187768,4.8,94.6,1223803
24-12-2035,2035-12,11187,238180,2.6,93.2,1619555
25-12-2035,2035-12,8330,219228,10.2,98.7,1101062
26-12-2035,2035-12,9314,103790,5.2,99,1425269
27-12-2035,2035-12,8122,275782,1.5,100.9,1614330
28-12-2035,2035-12,7435,298585,3.4,101.7,1817284
29-12-2035,2035-12,8520,233068,9.2,91.8,1238141
30-12-2035,2035-12,10665,280451,6.2,96.4,1413722
31-12-2035,2035-12,7216,250809,3.3,92.9,1289941
01-01-2036,2036-01,8962,183355,11.5,90.9,1562087
02-01-2036,2036-01,11311,214387,0.3,90.3,1414484
03-01-2036,2036-01,10815,257472,5.5,93.5,1640868
04-01-2036,2036-01,9050,145123,9.4,101.6,1059608
05-01-2036,2036-01,9755,98348,8,101.5,1164693
06-01-2036,2036-01,8342,123823,4.2,91.9,1000000
07-01-2036,2036-01,11435,177915,6.8,98.2,1558929
08-01-2036,2036-01,8448,104016,9.3,91.4,1373397
09-01-2036,2036-01,8258,192632,4.4,96.4,1499297
10-01-2036,2036-01,8477,213063,4.1,104.6,1229271
11-01-2036,2036-01,11426,218845,11.6,91.3,1472115
12-01-2036,2036-01,9579,185056,3.8,100.6,1380388
13-01-2036,2036-01,11115,280973,10.5,93.9,1900000
14-01-2036,2036-01,8820,266763,4,99.8,1764216
15-01-2036,2036-01,8977,226908,5.2,90.9,1900000
16-01-2036,2036-01,10751,141358,4.4,94.1,1774556
17-01-2036,2036-01,8243,82305,9.7,95.9,1000000
18-01-2036,2036-01,9067,187581,1.7,90.3,1444481
19-01-2036,2036-01,8560,88041,0.1,102.3,1441749
20-01-2036,2036-01,9595,211799,4.7,100.8,1808156
21-01-2036,2036-01,8275,117095,3.6,92.3,1623887
22-01-2036,2036-01,10922,84978,8.4,97.9,1000000
23-01-2036,2036-01,10943,195864,5.1,93.5,1630126
24-01-2036,2036-01,8947,214442,9.4,104.1,1783837
25-01-2036,2036-01,8455,286959,9.3,102.8,1900000
26-01-2036,2036-01,7533,86514,6.9,97.6,1000000
27-01-2036,2036-01,8827,130080,10.7,96.4,1022263
28-01-2036,2036-01,8846,255078,0.1,97.6,1250998
29-01-2036,2036-01,10353,86123,10.2,101.6,1133716
30-01-2036,2036-01,7764,254553,3.6,94.3,1656491
31-01-2036,2036-01,9121,271003,2.8,93.6,1832033
01-02-2036,2036-02,10612,227314,3.2,92.4,1831182
02-02-2036,2036-02,10472,205035,5.3,92.1,1245273
03-02-2036,2036-02,10709,197939,9.8,98.4,1205248
04-02-2036,2036-02,10096,248385,10.2,104.2,1895622
05-02-2036,2036-02,8266,233155,11.4,103.6,1405306
06-02-2036,2036-02,10948,292571,6.4,97.1,1487075
07-02-2036,2036-02,8436,207945,3.1,96.2,1185624
08-02-2036,2036-02,9152,114274,2.2,101.8,1616783
09-02-2036,2036-02,8186,180703,4.7,90.6,1494290
10-02-2036,2036-02,10090,273002,9.3,102.1,1900000
11-02-2036,2036-02,10634,186121,0.1,104.5,1226654
12-02-2036,2036-02,7991,140062,10.6,101.7,1000000
13-02-2036,2036-02,7395,289697,0.9,100,1372543
14-02-2036,2036-02,7660,281462,9.8,99,1571992
15-02-2036,2036-02,9590,294742,3.8,97.8,1838557
16-02-2036,2036-02,10924,144896,6.9,99.9,1484016
17-02-2036,2036-02,11254,193020,9.4,97.7,1469926
18-02-2036,2036-02,7761,257587,8.4,95.9,1887399
19-02-2036,2036-02,8586,81342,8.7,94.6,1225379
20-02-2036,2036-02,10343,296001,1.2,99.3,1837964
21-02-2036,2036-02,9035,138777,0.4,93.3,1134939
22-02-2036,2036-02,7355,236649,8.9,98.7,1666320
23-02-2036,2036-02,7398,286109,3.4,99.4,1346156
24-02-2036,2036-02,9867,192433,11.9,98.1,1537042
25-02-2036,2036-02,10347,108830,10.4,99.5,1238815
26-02-2036,2036-02,9885,176823,9.5,105,1196030
27-02-2036,2036-02,8825,206403,10.4,97,1215687
28-02-2036,2036-02,9065,180015,4.7,101,1349322
29-02-2036,2036-02,9330,201966,8.1,93.9,1147042
01-03-2036,2036-03,9542,253650,3,102.4,1376406
02-03-2036,2036-03,10701,90228,0.5,103.9,1401141
03-03-2036,2036-03,11048,145068,7.6,103,1156230
04-03-2036,2036-03,11054,113372,4.1,100.4,1400519
05-03-2036,2036-03,8317,128215,11,90,1050682
06-03-2036,2036-03,10271,259102,8.3,99.5,1825010
07-03-2036,2036-03,8195,204471,3.2,100.6,1173645
08-03-2036,2036-03,9626,289280,3.6,99.3,1360764
09-03-2036,2036-03,8106,126869,6.1,97.6,1399870
10-03-2036,2036-03,8347,149984,9.7,97.3,1305384
11-03-2036,2036-03,8709,250714,4.2,98,1639660
12-03-2036,2036-03,7840,124536,0.2,101.4,1302029
13-03-2036,2036-03,7639,135375,2.5,99.9,1402519
14-03-2036,2036-03,8427,135034,1.1,97.5,1265088
15-03-2036,2036-03,9777,245895,8.7,104.5,1830853
16-03-2036,2036-03,10266,250778,8.4,95.7,1855199
17-03-2036,2036-03,8553,104551,2.1,92.1,1000000
18-03-2036,2036-03,7519,147471,1.7,103.2,1149524
19-03-2036,2036-03,9154,257006,5.1,102.6,1719239
20-03-2036,2036-03,7321,198558,0.4,100.4,1476038
21-03-2036,2036-03,8590,243725,2.6,103.2,1279504
22-03-2036,2036-03,8365,221516,9.6,96.2,1388265
23-03-2036,2036-03,7339,138958,2.1,94.5,1056188
24-03-2036,2036-03,10792,175819,11,93.4,1224086
25-03-2036,2036-03,10804,96509,7.7,104.2,1410585
26-03-2036,2036-03,8772,156286,10.3,99.2,1443405
27-03-2036,2036-03,7235,113428,10.9,91.6,1006683
28-03-2036,2036-03,11215,197462,7,93.9,1590669
29-03-2036,2036-03,9611,200506,6.5,98.3,1719036
30-03-2036,2036-03,9421,84678,9.3,103.9,1251469
31-03-2036,2036-03,9750,230007,2.9,93.8,1603803
01-04-2036,2036-04,9909,296474,10.6,91.1,1334240
02-04-2036,2036-04,7223,229225,5.4,97.5,1851318
03-04-2036,2036-04,8007,212753,2.8,90.6,1555780
04-04-2036,2036-04,8739,104729,1.1,98.3,1438192
05-04-2036,2036-04,10562,99992,9.1,95.2,1437776
06-04-2036,2036-04,11355,133436,9.5,94.2,1332000
07-04-2036,2036-04,7876,205936,3.5,100.2,1057361
08-04-2036,2036-04,10205,101714,7.2,90.8,1545928
09-04-2036,2036-04,8776,89318,9.3,100.8,1000000
10-04-2036,2036-04,9281,157942,0.8,90.4,1225251
11-04-2036,2036-04,8859,208311,8.3,90.3,1596273
12-04-2036,2036-04,11237,164127,1.4,90.1,1245468
13-04-2036,2036-04,10811,170032,9.5,97.4,1237360
14-04-2036,2036-04,7888,263565,6,103.4,1269417
15-04-2036,2036-04,11240,249907,2.2,96,1510135
16-04-2036,2036-04,9690,252596,8.5,94.1,1229591
17-04-2036,2036-04,11472,242942,8.2,105,1321273
18-04-2036,2036-04,11187,186171,10.4,91.7,1235079
19-04-2036,2036-04,7548,131319,10.5,97.3,1481548
20-04-2036,2036-04,8291,198508,3.4,104.2,1657421
21-04-2036,2036-04,11083,226144,1.8,90.8,1243497
22-04-2036,2036-04,8839,130201,6.1,98.2,1000000
23-04-2036,2036-04,8198,267743,10.4,102.9,1748987
24-04-2036,2036-04,9178,148282,1.4,99.1,1410699
25-04-2036,2036-04,9801,97007,5.6,95.2,1329254
26-04-2036,2036-04,10568,153193,7.7,100.1,1232744
27-04-2036,2036-04,8000,120848,4.9,98,1030536
28-04-2036,2036-04,7775,195230,1.2,94.4,1830767
29-04-2036,2036-04,8763,226435,8.9,102.2,1773375
30-04-2036,2036-04,9555,176441,2.1,97.1,1016664
01-05-2036,2036-05,8641,219788,5,90.4,1597862
